match_id,playerId,playerName,date,Rating
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::316e45756fc44527ada7b1ea025918b0,J. Di Chiara,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::fc30920bb1964b1abda3a2fa7dbe8fd6,T. Mohammed,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::364352c812a14e868234e4883c9bd4e0,N. Ingham,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::ddaa28ce30bc4ad8888405cb267a86cc,Miguel Acosta,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::5d8f9eb42d2a48ac83d0e7bdb6eebf50,A. Sissoko,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::41d0f411d33949359fd8e13884639ba0,B. Tabla,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::a96eb3025e23467ca33277ae9c86f369,S. Salter,2022-04-16 17:00:00+00:00,1507.07
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::1ada73d8bf034890ab66cfbd681d0f7c,C. N'Sa,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::b131e479cff24c5f99ea9187ee25f527,Eriks Santos,2022-04-16 17:00:00+00:00,1507.93
2022_2022-04-16_Atlético_Ottawa_vs_HFX_Wanderers,cpl::Football_Player::52d99817ceb0499ead24ec2a7544f687,M. Camara,2022-04-16 17:00:00+00:00,1507.93
